"avg_price_per_room";"lead_time";"stays_in_weekend_nights";"stays_in_week_nights";"adults";"children";"babies";"meal";"country";"market_segment";"distribution_channel";"is_repeated_guest";"previous_cancellations";"previous_bookings_not_canceled";"reserved_room_type";"assigned_room_type";"booking_changes";"agent";"company";"days_in_waiting_list";"customer_type";"required_car_parking_spaces";"total_of_special_requests";"arrival_date";"arrival_date_num";"near_christmas";"near_new_years";"historical_adr"
146.7;12;0;5;2;0;0;"bed_and_breakfast";"irl";"direct";"direct";0;0;0;"a";"a";0;"alexander_drake";"not_applicable";0;"transient";0;1;2016-07-05;2016.50819672131;0;0;110.404404235689
160.5;120;0;5;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"e";"e";0;"not_applicable";"not_applicable";0;"transient";1;0;2016-07-05;2016.50819672131;0;0;110.404404235689
196;11;1;5;2;0;0;"breakfast_and_one_other_meal";"esp";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;0;2016-07-05;2016.50819672131;0;0;110.404404235689
99.46;182;2;5;2;0;0;"bed_and_breakfast";"gbr";"direct";"direct";0;0;0;"e";"e";1;"alexander_drake";"not_applicable";0;"transient";0;2;2016-07-05;2016.50819672131;0;0;110.404404235689
97.75;182;2;5;2;0;0;"bed_and_breakfast";"gbr";"direct";"direct";0;0;0;"e";"e";1;"alexander_drake";"not_applicable";0;"transient";0;1;2016-07-05;2016.50819672131;0;0;110.404404235689
70;181;2;5;2;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"d";"e";0;"carlos_bryant";"not_applicable";0;"contract";0;0;2016-07-05;2016.50819672131;0;0;110.404404235689
97.75;182;2;5;2;0;0;"bed_and_breakfast";"gbr";"direct";"direct";0;0;0;"e";"e";1;"alexander_drake";"not_applicable";0;"transient";0;1;2016-07-05;2016.50819672131;0;0;110.404404235689
77.4;168;2;5;2;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"skye_fernandez";"not_applicable";0;"transient";0;0;2016-07-05;2016.50819672131;0;0;110.404404235689
111.75;161;2;6;2;0;0;"breakfast_and_one_other_meal";"esp";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"jacob_johnson";"not_applicable";0;"transient";1;0;2016-07-05;2016.50819672131;0;0;110.404404235689
90.1;188;4;10;2;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"a";"a";1;"jawhara_al_azad";"not_applicable";0;"transient";0;0;2016-07-05;2016.50819672131;0;0;110.404404235689
170.93;224;4;10;2;2;0;"bed_and_breakfast";"swe";"online_travel_agent";"ta_to";0;0;0;"g";"g";1;"devin_rivera_borrego";"not_applicable";0;"transient";0;0;2016-07-05;2016.50819672131;0;0;110.404404235689
114.2;169;4;10;2;0;0;"breakfast_and_one_other_meal";"gbr";"offline_travel_agent";"ta_to";0;0;0;"a";"a";1;"jawhara_al_azad";"not_applicable";0;"contract";0;1;2016-07-05;2016.50819672131;0;0;110.404404235689
101;317;2;5;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"a";"d";1;"devin_rivera_borrego";"not_applicable";0;"transient";0;3;2016-07-06;2016.51092896175;0;0;112.33732532377
97.2;292;2;5;3;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"a";"c";0;"lia_nauth";"not_applicable";0;"transient";0;1;2016-07-06;2016.51092896175;0;0;112.33732532377
73;7;0;1;1;0;0;"bed_and_breakfast";"null";"corporate";"corporate";0;0;18;"a";"f";0;"not_applicable";"kayanja_pbc";0;"transient";0;2;2016-07-06;2016.51092896175;0;0;112.33732532377
66;30;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";1;0;5;"a";"f";0;"not_applicable";"lindauer_llc";0;"transient";0;0;2016-07-06;2016.51092896175;0;0;112.33732532377
159;9;0;1;2;0;0;"bed_and_breakfast";"ita";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;1;2016-07-06;2016.51092896175;0;0;112.33732532377
201;28;0;3;2;0;0;"bed_and_breakfast";"esp";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;0;2016-07-06;2016.51092896175;0;0;112.33732532377
171;22;0;3;2;0;0;"bed_and_breakfast";"chl";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient_party";1;1;2016-07-06;2016.51092896175;0;0;112.33732532377
159;22;0;3;2;0;0;"bed_and_breakfast";"chl";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient_party";0;1;2016-07-06;2016.51092896175;0;0;112.33732532377
204;45;0;3;2;0;0;"bed_and_breakfast";"swe";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;1;2016-07-06;2016.51092896175;0;0;112.33732532377
146.3;30;0;4;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"charles_najera";"not_applicable";0;"transient";0;0;2016-07-06;2016.51092896175;0;0;112.33732532377
167.23;14;1;4;2;0;0;"bed_and_breakfast";"cn";"online_travel_agent";"ta_to";0;0;0;"f";"f";0;"charles_najera";"not_applicable";0;"transient";1;1;2016-07-06;2016.51092896175;0;0;112.33732532377
135.3;232;2;4;2;2;0;"breakfast_and_one_other_meal";"esp";"offline_travel_agent";"ta_to";0;0;0;"c";"c";0;"skye_fernandez";"not_applicable";0;"transient";1;0;2016-07-06;2016.51092896175;0;0;112.33732532377
150.79;12;2;5;2;0;0;"bed_and_breakfast";"irl";"online_travel_agent";"ta_to";0;0;0;"f";"f";0;"charles_najera";"not_applicable";0;"transient";0;1;2016-07-06;2016.51092896175;0;0;112.33732532377
102.71;317;2;5;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"a";"d";1;"devin_rivera_borrego";"not_applicable";0;"transient";0;3;2016-07-06;2016.51092896175;0;0;112.33732532377
98;183;2;5;2;0;0;"breakfast_and_one_other_meal";"gbr";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"cynthia_worsley";"not_applicable";0;"contract";0;0;2016-07-06;2016.51092896175;0;0;112.33732532377
104.6;177;2;5;2;0;0;"bed_and_breakfast";"gbr";"direct";"direct";0;0;0;"e";"e";1;"alexander_drake";"not_applicable";0;"transient";0;1;2016-07-06;2016.51092896175;0;0;112.33732532377
70;182;2;7;2;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"cynthia_worsley";"not_applicable";0;"contract";0;0;2016-07-06;2016.51092896175;0;0;112.33732532377
120;177;2;8;2;0;0;"no_meal_package";"gbr";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"cynthia_worsley";"not_applicable";0;"contract";0;1;2016-07-06;2016.51092896175;0;0;112.33732532377
160;167;3;9;2;1;0;"bed_and_breakfast";"nld";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"diana_medina";"not_applicable";0;"transient";0;1;2016-07-06;2016.51092896175;0;0;112.33732532377
108;240;2;3;2;0;0;"breakfast_and_one_other_meal";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2016-07-07;2016.51366120219;0;0;114.20025508867
131.75;323;2;5;3;1;0;"bed_and_breakfast";"irl";"direct";"direct";0;0;0;"h";"h";0;"alexander_drake";"not_applicable";0;"transient";0;0;2016-07-07;2016.51366120219;0;0;114.20025508867
73;1;0;1;1;0;0;"bed_and_breakfast";"null";"corporate";"corporate";0;0;18;"a";"d";0;"not_applicable";"kayanja_pbc";0;"transient";0;2;2016-07-07;2016.51366120219;0;0;114.20025508867
112.5;128;3;8;2;0;0;"breakfast_and_one_other_meal";"prt";"direct";"direct";1;1;7;"e";"e";1;"not_applicable";"not_applicable";0;"transient";1;4;2016-07-07;2016.51366120219;0;0;114.20025508867
171;0;0;1;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";1;0;2016-07-07;2016.51366120219;0;0;114.20025508867
105;6;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";0;0;0;"a";"d";0;"not_applicable";"battle_llc";0;"transient";0;0;2016-07-07;2016.51366120219;0;0;114.20025508867
168.6;5;0;1;2;0;0;"bed_and_breakfast";"gbr";"direct";"direct";0;0;0;"d";"d";0;"alexander_drake";"not_applicable";0;"transient";1;1;2016-07-07;2016.51366120219;0;0;114.20025508867
219;9;0;1;2;2;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"g";"g";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;0;2016-07-07;2016.51366120219;0;0;114.20025508867
134.43;14;0;2;2;0;0;"bed_and_breakfast";"usa";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"charles_najera";"not_applicable";0;"transient";1;1;2016-07-07;2016.51366120219;0;0;114.20025508867
204.6;5;0;3;2;0;0;"breakfast_and_one_other_meal";"prt";"direct";"direct";0;0;0;"d";"d";1;"alexander_drake";"not_applicable";0;"transient";1;0;2016-07-07;2016.51366120219;0;0;114.20025508867
177.67;2;0;3;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;1;2016-07-07;2016.51366120219;0;0;114.20025508867
146.3;30;0;3;1;0;0;"bed_and_breakfast";"usa";"online_travel_agent";"ta_to";0;0;0;"e";"g";0;"charles_najera";"not_applicable";0;"transient";0;1;2016-07-07;2016.51366120219;0;0;114.20025508867
132.16;0;0;3;2;0;0;"bed_and_breakfast";"cn";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"charles_najera";"not_applicable";0;"transient";0;0;2016-07-07;2016.51366120219;0;0;114.20025508867
208.5;13;1;3;2;0;0;"bed_and_breakfast";"bel";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;1;2016-07-07;2016.51366120219;0;0;114.20025508867
169.95;128;2;3;2;1;0;"bed_and_breakfast";"rus";"online_travel_agent";"ta_to";0;0;0;"f";"f";1;"charles_najera";"not_applicable";0;"transient";0;1;2016-07-07;2016.51366120219;0;0;114.20025508867
212;32;2;3;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"f";"f";2;"alexander_drake";"not_applicable";0;"transient";1;0;2016-07-07;2016.51366120219;0;0;114.20025508867
68;171;2;5;2;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"jawhara_al_azad";"not_applicable";0;"contract";0;0;2016-07-07;2016.51366120219;0;0;114.20025508867
108;171;2;5;2;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"d";"f";2;"lance_hitchcock";"not_applicable";0;"contract";0;0;2016-07-07;2016.51366120219;0;0;114.20025508867
80.03;191;2;5;3;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"cynthia_worsley";"not_applicable";0;"contract";0;0;2016-07-07;2016.51366120219;0;0;114.20025508867
70.86;171;2;5;2;0;0;"breakfast_and_one_other_meal";"gbr";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"lance_hitchcock";"not_applicable";0;"contract";0;0;2016-07-07;2016.51366120219;0;0;114.20025508867
68.86;171;2;5;2;0;0;"breakfast_and_one_other_meal";"pol";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"lance_hitchcock";"not_applicable";0;"contract";0;0;2016-07-07;2016.51366120219;0;0;114.20025508867
209.57;12;2;5;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"f";"f";0;"jawaad_el_shahid";"not_applicable";0;"transient";0;1;2016-07-07;2016.51366120219;0;0;114.20025508867
183.86;113;2;5;2;0;0;"bed_and_breakfast";"bel";"online_travel_agent";"ta_to";0;0;0;"d";"d";2;"devin_rivera_borrego";"not_applicable";0;"transient";1;1;2016-07-07;2016.51366120219;0;0;114.20025508867
106.55;171;2;8;2;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"lance_hitchcock";"not_applicable";0;"contract";0;0;2016-07-07;2016.51366120219;0;0;114.20025508867
103.2;175;4;10;2;0;0;"bed_and_breakfast";"nor";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"lia_nauth";"not_applicable";0;"transient";0;1;2016-07-07;2016.51366120219;0;0;114.20025508867
142.5;272;2;5;2;2;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"g";"g";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;0;2016-07-08;2016.51639344262;0;0;116.233682607453
120.8;254;4;8;2;0;0;"breakfast_and_one_other_meal";"gbr";"offline_travel_agent";"ta_to";0;0;0;"e";"e";0;"lia_nauth";"not_applicable";0;"transient";0;1;2016-07-08;2016.51639344262;0;0;116.233682607453
187.5;118;2;5;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;1;"f";"e";0;"alexander_drake";"not_applicable";0;"transient";1;1;2016-07-08;2016.51639344262;0;0;116.233682607453
157.08;3;1;2;3;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"a";"c";0;"charles_najera";"not_applicable";0;"transient";0;0;2016-07-08;2016.51639344262;0;0;116.233682607453
209.1;60;1;2;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"e";"e";2;"not_applicable";"not_applicable";0;"transient";1;0;2016-07-08;2016.51639344262;0;0;116.233682607453
159;0;0;1;2;0;0;"bed_and_breakfast";"dnk";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;1;2016-07-08;2016.51639344262;0;0;116.233682607453
125;0;0;1;2;0;0;"bed_and_breakfast";"arg";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;0;2016-07-08;2016.51639344262;0;0;116.233682607453
137;0;0;1;2;0;0;"bed_and_breakfast";"arg";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";1;0;2016-07-08;2016.51639344262;0;0;116.233682607453
181;2;0;2;2;0;0;"bed_and_breakfast";"esp";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;0;2016-07-08;2016.51639344262;0;0;116.233682607453
190;57;0;2;2;2;0;"bed_and_breakfast";"ind";"direct";"direct";0;0;0;"c";"c";1;"alexander_drake";"not_applicable";0;"transient";0;0;2016-07-08;2016.51639344262;0;0;116.233682607453
159;21;0;2;2;0;0;"bed_and_breakfast";"vnm";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2016-07-08;2016.51639344262;0;0;116.233682607453
181;10;1;2;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;1;2016-07-08;2016.51639344262;0;0;116.233682607453
147.07;15;1;2;2;0;0;"breakfast_and_one_other_meal";"esp";"online_travel_agent";"ta_to";0;0;0;"a";"b";0;"charles_najera";"not_applicable";0;"transient";0;1;2016-07-08;2016.51639344262;0;0;116.233682607453
163.78;16;1;2;2;1;0;"breakfast_and_one_other_meal";"bra";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"charles_najera";"not_applicable";0;"transient";1;1;2016-07-08;2016.51639344262;0;0;116.233682607453
191.1;6;2;2;2;0;0;"bed_and_breakfast";"bra";"direct";"direct";0;0;0;"e";"e";5;"alexander_drake";"not_applicable";0;"transient";1;1;2016-07-08;2016.51639344262;0;0;116.233682607453
169;9;2;4;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;0;2016-07-08;2016.51639344262;0;0;116.233682607453
146.1;147;2;5;2;0;0;"breakfast_and_one_other_meal";"prt";"direct";"direct";0;0;0;"d";"d";1;"alexander_drake";"not_applicable";0;"transient";0;0;2016-07-08;2016.51639344262;0;0;116.233682607453
86;191;2;5;2;0;0;"bed_and_breakfast";"nld";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"ramalaan_al_musa";"not_applicable";0;"transient";0;1;2016-07-08;2016.51639344262;0;0;116.233682607453
88.4;162;2;5;2;0;0;"bed_and_breakfast";"irl";"offline_travel_agent";"ta_to";0;0;0;"e";"e";0;"javkhlan_khan";"not_applicable";0;"transient";0;0;2016-07-08;2016.51639344262;0;0;116.233682607453
157.86;125;2;5;2;0;0;"bed_and_breakfast";"rou";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2016-07-08;2016.51639344262;0;0;116.233682607453
112;143;2;5;2;0;0;"breakfast_and_one_other_meal";"fra";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"haleema_el_dib";"not_applicable";0;"transient";0;0;2016-07-08;2016.51639344262;0;0;116.233682607453
162.22;122;2;7;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2016-07-08;2016.51639344262;0;0;116.233682607453
176;114;3;7;2;0;0;"bed_and_breakfast";"fra";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2016-07-08;2016.51639344262;0;0;116.233682607453
149.2;126;3;7;2;0;0;"bed_and_breakfast";"bel";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2016-07-08;2016.51639344262;0;0;116.233682607453
93.77;290;4;8;2;0;0;"bed_and_breakfast";"irl";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"charles_najera";"not_applicable";0;"transient";0;1;2016-07-09;2016.51912568306;0;0;118.617669613244
85.05;303;4;10;2;0;0;"bed_and_breakfast";"irl";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2016-07-09;2016.51912568306;0;0;118.617669613244
133;122;3;6;1;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"a";"a";0;"alexander_drake";"not_applicable";0;"transient";0;3;2016-07-09;2016.51912568306;0;0;118.617669613244
211;2;0;1;2;0;0;"bed_and_breakfast";"pol";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;1;2016-07-09;2016.51912568306;0;0;118.617669613244
184;2;0;1;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient_party";0;0;2016-07-09;2016.51912568306;0;0;118.617669613244
184;2;0;1;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient_party";1;0;2016-07-09;2016.51912568306;0;0;118.617669613244
246;2;0;1;2;2;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"h";"h";0;"alexander_drake";"keeler_and_company";0;"transient";0;0;2016-07-09;2016.51912568306;0;0;118.617669613244
198.5;3;1;1;2;1;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"a";3;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2016-07-09;2016.51912568306;0;0;118.617669613244
164;166;1;1;2;0;0;"breakfast_and_one_other_meal";"deu";"online_travel_agent";"ta_to";0;0;0;"d";"e";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2016-07-09;2016.51912568306;0;0;118.617669613244
115;196;2;3;2;2;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"c";"c";0;"alexander_drake";"not_applicable";0;"transient";0;1;2016-07-09;2016.51912568306;0;0;118.617669613244
94.6;204;2;3;2;0;0;"bed_and_breakfast";"deu";"online_travel_agent";"ta_to";0;0;0;"a";"c";1;"devin_rivera_borrego";"not_applicable";0;"transient";0;0;2016-07-09;2016.51912568306;0;0;118.617669613244
119;137;2;3;2;0;0;"bed_and_breakfast";"swe";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2016-07-09;2016.51912568306;0;0;118.617669613244
106.5;178;2;4;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;1;2016-07-09;2016.51912568306;0;0;118.617669613244
123.64;173;2;5;3;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"a";"c";1;"jawhara_al_azad";"not_applicable";0;"contract";0;1;2016-07-09;2016.51912568306;0;0;118.617669613244
161;20;2;5;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2016-07-09;2016.51912568306;0;0;118.617669613244
83;187;2;5;2;0;0;"bed_and_breakfast";"cn";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2016-07-09;2016.51912568306;0;0;118.617669613244
95;187;2;5;2;0;0;"bed_and_breakfast";"cn";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;2;2016-07-09;2016.51912568306;0;0;118.617669613244
83;187;2;5;2;0;0;"bed_and_breakfast";"cn";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;2;2016-07-09;2016.51912568306;0;0;118.617669613244
95;187;2;5;2;0;0;"bed_and_breakfast";"cn";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;2;2016-07-09;2016.51912568306;0;0;118.617669613244
83;187;2;5;2;0;0;"bed_and_breakfast";"cn";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2016-07-09;2016.51912568306;0;0;118.617669613244
64.8;201;2;5;2;0;0;"bed_and_breakfast";"prt";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"waleed_el_ramin";"not_applicable";0;"transient";0;0;2016-07-09;2016.51912568306;0;0;118.617669613244
106.5;184;2;5;2;0;0;"bed_and_breakfast";"che";"online_travel_agent";"ta_to";0;0;0;"d";"d";1;"jawaad_el_shahid";"not_applicable";0;"transient";1;1;2016-07-09;2016.51912568306;0;0;118.617669613244
115.2;175;2;5;3;0;0;"breakfast_and_one_other_meal";"prt";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"skye_fernandez";"not_applicable";0;"transient";0;1;2016-07-09;2016.51912568306;0;0;118.617669613244
214.87;31;2;5;2;1;0;"bed_and_breakfast";"irl";"online_travel_agent";"ta_to";0;0;0;"f";"f";0;"jawaad_el_shahid";"not_applicable";0;"transient";0;1;2016-07-09;2016.51912568306;0;0;118.617669613244
136.2;176;2;5;2;0;0;"breakfast_and_one_other_meal";"prt";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"orlando_abeyta";"not_applicable";0;"transient";1;0;2016-07-09;2016.51912568306;0;0;118.617669613244
142.2;177;2;6;2;0;0;"breakfast_lunch_and_dinner";"prt";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"orlando_abeyta";"not_applicable";0;"transient_party";0;1;2016-07-09;2016.51912568306;0;0;118.617669613244
163.65;37;2;6;2;1;0;"bed_and_breakfast";"esp";"online_travel_agent";"ta_to";0;0;0;"c";"c";0;"charles_najera";"not_applicable";0;"transient";0;1;2016-07-09;2016.51912568306;0;0;118.617669613244
177.25;185;2;6;2;2;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"g";"g";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;0;2016-07-09;2016.51912568306;0;0;118.617669613244
142.2;177;2;6;2;0;1;"breakfast_lunch_and_dinner";"prt";"offline_travel_agent";"ta_to";0;0;0;"a";"a";1;"orlando_abeyta";"not_applicable";0;"transient_party";1;2;2016-07-09;2016.51912568306;0;0;118.617669613244
